Size;Method;Time;Status;Solution;Timeout;Scans
0.4000;ULT;41351;0;0;0;12.01
0.4000;ULT;41203;0;0;0;12.01
0.4000;ULT;41219;0;0;0;12.01
0.4000;ULT;39397;0;0;0;12.01
0.4000;ULT;41319;0;0;0;12.01
0.4000;ULT;41311;0;0;0;12.01
0.4000;ULT;41309;0;0;0;12.01
0.4000;ULT;41280;0;0;0;12.01
0.4000;ULT;41253;0;0;0;12.01
0.4000;ULT;41201;0;0;0;12.01
0.4000;ULT;39366;0;0;0;12.01
0.4000;ULT;41263;0;0;0;12.01
0.4000;ULT;41311;0;0;0;12.01
0.4000;ULT;41317;0;0;0;12.01
0.4000;ULT;41219;0;0;0;12.01
0.4000;ULT;41217;0;0;0;12.01
0.4000;ULT;39388;0;0;0;12.01
0.4000;ULT;41298;0;0;0;12.01
0.4000;ULT;41280;0;0;0;12.01
0.4000;ULT;41323;0;0;0;12.01
0.4000;ULT;891307;0;0;0;264.28
0.4000;ULT;888335;0;0;0;264.28
0.4000;ULT;892149;0;0;0;264.28
0.4000;ULT;907603;0;0;0;264.28
0.4000;ULT;873635;0;0;0;264.28
0.4000;ULT;886161;0;0;0;264.28
0.4000;ULT;885695;0;0;0;264.28
0.4000;ULT;874369;0;0;0;264.28
0.4000;ULT;882969;0;0;0;264.28
0.4000;ULT;865889;0;0;0;264.28
0.4000;ULT;870390;0;0;0;264.28
0.4000;ULT;868549;0;0;0;264.28
0.4000;ULT;852859;0;0;0;264.28
0.4000;ULT;884963;0;0;0;264.28
0.4000;ULT;884707;0;0;0;264.28
0.4000;ULT;884767;0;0;0;264.28
0.4000;ULT;884924;0;0;0;264.28
0.4000;ULT;884801;0;0;0;264.28
0.4000;ULT;884679;0;0;0;264.28
0.4000;ULT;884702;0;0;0;264.28
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;10;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;10;0;0;0;0.01
0.4000;RULT;10;0;0;0;0.01
0.4000;RULT;11;0;0;0;0.01
0.4000;RULT;46;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;RULT;45;0;0;0;0.49
0.4000;ILP;21333;0;0;0;0.00
0.4000;ILP;21224;0;0;0;0.00
0.4000;ILP;20908;0;0;0;0.00
0.4000;ILP;21321;0;0;0;0.00
0.4000;ILP;21512;0;0;0;0.00
0.4000;ILP;21186;0;0;0;0.00
0.4000;ILP;20977;0;0;0;0.00
0.4000;ILP;21189;0;0;0;0.00
0.4000;ILP;21861;0;0;0;0.00
0.4000;ILP;21147;0;0;0;0.00
0.4000;ILP;21346;0;0;0;0.00
0.4000;ILP;20971;0;0;0;0.00
0.4000;ILP;21066;0;0;0;0.00
0.4000;ILP;20912;0;0;0;0.00
0.4000;ILP;21152;0;0;0;0.00
0.4000;ILP;21312;0;0;0;0.00
0.4000;ILP;21570;0;0;0;0.00
0.4000;ILP;21079;0;0;0;0.00
0.4000;ILP;21065;0;0;0;0.00
0.4000;ILP;21254;0;0;0;0.00
0.4000;ILP;21546;0;0;0;0.00
0.4000;ILP;20916;0;0;0;0.00
0.4000;ILP;20844;0;0;0;0.00
0.4000;ILP;20892;0;0;0;0.00
0.4000;ILP;20943;0;0;0;0.00
0.4000;ILP;21003;0;0;0;0.00
0.4000;ILP;20705;0;0;0;0.00
0.4000;ILP;21337;0;0;0;0.00
0.4000;ILP;21394;0;0;0;0.00
0.4000;ILP;20830;0;0;0;0.00
0.4000;ILP;21086;0;0;0;0.00
0.4000;ILP;20877;0;0;0;0.00
0.4000;ILP;21263;0;0;0;0.00
0.4000;ILP;20978;0;0;0;0.00
0.4000;ILP;21038;0;0;0;0.00
0.4000;ILP;20610;0;0;0;0.00
0.4000;ILP;21235;0;0;0;0.00
0.4000;ILP;20329;0;0;0;0.00
0.4000;ILP;21081;0;0;0;0.00
0.4000;ILP;20545;0;0;0;0.00
0.4000;CP;92964;0;0;0;0.00
0.4000;CP;88058;0;0;0;0.00
0.4000;CP;87538;0;0;0;0.00
0.4000;CP;97095;0;0;0;0.00
0.4000;CP;98512;0;0;0;0.00
0.4000;CP;98473;0;0;0;0.00
0.4000;CP;99153;0;0;0;0.00
0.4000;CP;98206;0;0;0;0.00
0.4000;CP;97937;0;0;0;0.00
0.4000;CP;97827;0;0;0;0.00
0.4000;CP;99298;0;0;0;0.00
0.4000;CP;98093;0;0;0;0.00
0.4000;CP;98092;0;0;0;0.00
0.4000;CP;98007;0;0;0;0.00
0.4000;CP;97827;0;0;0;0.00
0.4000;CP;98639;0;0;0;0.00
0.4000;CP;97510;0;0;0;0.00
0.4000;CP;97758;0;0;0;0.00
0.4000;CP;97602;0;0;0;0.00
0.4000;CP;97900;0;0;0;0.00
0.4000;CP;97689;0;0;0;0.00
0.4000;CP;87486;0;0;0;0.00
0.4000;CP;87474;0;0;0;0.00
0.4000;CP;87494;0;0;0;0.00
0.4000;CP;96639;0;0;0;0.00
0.4000;CP;97131;0;0;0;0.00
0.4000;CP;96813;0;0;0;0.00
0.4000;CP;97175;0;0;0;0.00
0.4000;CP;96790;0;0;0;0.00
0.4000;CP;97734;0;0;0;0.00
0.4000;CP;97162;0;0;0;0.00
0.4000;CP;96952;0;0;0;0.00
0.4000;CP;89405;0;0;0;0.00
0.4000;CP;87854;0;0;0;0.00
0.4000;CP;86770;0;0;0;0.00
0.4000;CP;96688;0;0;0;0.00
0.4000;CP;96620;0;0;0;0.00
0.4000;CP;96961;0;0;0;0.00
0.4000;CP;97052;0;0;0;0.00
0.4000;CP;97257;0;0;0;0.00
0.4000;SCP;74399;0;0;0;0.00
0.4000;SCP;74666;0;0;0;0.00
0.4000;SCP;72085;0;0;0;0.00
0.4000;SCP;70852;0;0;0;0.00
0.4000;SCP;71977;0;0;0;0.00
0.4000;SCP;72007;0;0;0;0.00
0.4000;SCP;75523;0;0;0;0.00
0.4000;SCP;74558;0;0;0;0.00
0.4000;SCP;74658;0;0;0;0.00
0.4000;SCP;74578;0;0;0;0.00
0.4000;SCP;74798;0;0;0;0.00
0.4000;SCP;74375;0;0;0;0.00
0.4000;SCP;74578;0;0;0;0.00
0.4000;SCP;74627;0;0;0;0.00
0.4000;SCP;74415;0;0;0;0.00
0.4000;SCP;74359;0;0;0;0.00
0.4000;SCP;74579;0;0;0;0.00
0.4000;SCP;74462;0;0;0;0.00
0.4000;SCP;75402;0;0;0;0.00
0.4000;SCP;74640;0;0;0;0.00
0.4000;SCP;55617;0;0;0;0.00
0.4000;SCP;55762;0;0;0;0.00
0.4000;SCP;55863;0;0;0;0.00
0.4000;SCP;56021;0;0;0;0.00
0.4000;SCP;55844;0;0;0;0.00
0.4000;SCP;56374;0;0;0;0.00
0.4000;SCP;52327;0;0;0;0.00
0.4000;SCP;51949;0;0;0;0.00
0.4000;SCP;51531;0;0;0;0.00
0.4000;SCP;51593;0;0;0;0.00
0.4000;SCP;51324;0;0;0;0.00
0.4000;SCP;55969;0;0;0;0.00
0.4000;SCP;55776;0;0;0;0.00
0.4000;SCP;55906;0;0;0;0.00
0.4000;SCP;56157;0;0;0;0.00
0.4000;SCP;55870;0;0;0;0.00
0.4000;SCP;55837;0;0;0;0.00
0.4000;SCP;55777;0;0;0;0.00
0.4000;SCP;55765;0;0;0;0.00
0.4000;SCP;55866;0;0;0;0.00
0.4000;KAB;429;0;0;0;0.00
0.4000;KAB;65;0;0;0;0.00
0.4000;KAB;64;0;0;0;0.00
0.4000;KAB;60;0;0;0;0.00
0.4000;KAB;61;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;60;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;69;0;0;0;0.00
0.4000;KAB;59;0;0;0;0.00
0.4000;KAB;58;0;0;0;0.00
0.4000;KAB;58;0;0;0;0.00
0.4000;KAB;60;0;0;0;0.00
0.4000;KAB;60;0;0;0;0.00
0.4000;KAB;58;0;0;0;0.00
0.4000;KAB;390;0;0;0;0.00
0.4000;KAB;41;0;0;0;0.00
0.4000;KAB;39;0;0;0;0.00
0.4000;KAB;37;0;0;0;0.00
0.4000;KAB;34;0;0;0;0.00
0.4000;KAB;35;0;0;0;0.00
0.4000;KAB;34;0;0;0;0.00
0.4000;KAB;33;0;0;0;0.00
0.4000;KAB;32;0;0;0;0.00
0.4000;KAB;32;0;0;0;0.00
0.4000;KAB;32;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;30;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;KAB;30;0;0;0;0.00
0.4000;KAB;31;0;0;0;0.00
0.4000;BFDC;11;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;10;0;0;0;0.01
0.4000;BFDC;84;0;0;0;0.56
0.4000;BFDC;83;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;BFDC;82;0;0;0;0.56
0.4000;CRA;28;0;0;0;0.01
0.4000;CRA;21;0;0;0;0.01
0.4000;CRA;21;0;0;0;0.01
0.4000;CRA;21;0;0;0;0.01
0.4000;CRA;21;0;0;0;0.01
0.4000;CRA;21;0;0;0;0.01
