Size;Method;Time;Status;Solution;Timeout;Scans
0.3000;ULT;248350;0;0;0;295.31
0.3000;ULT;248323;0;0;0;295.31
0.3000;ULT;248244;0;0;0;295.31
0.3000;ULT;248279;0;0;0;295.31
0.3000;ULT;248164;0;0;0;295.31
0.3000;ULT;248297;0;0;0;295.31
0.3000;ULT;248599;0;0;0;295.31
0.3000;ULT;248214;0;0;0;295.31
0.3000;ULT;248147;0;0;0;295.31
0.3000;ULT;248474;0;0;0;295.31
0.3000;ULT;248220;0;0;0;295.31
0.3000;ULT;248230;0;0;0;295.31
0.3000;ULT;248414;0;0;0;295.31
0.3000;ULT;248262;0;0;0;295.31
0.3000;ULT;248208;0;0;0;295.31
0.3000;ULT;248185;0;0;0;295.31
0.3000;ULT;248283;0;0;0;295.31
0.3000;ULT;248196;0;0;0;295.31
0.3000;ULT;248234;0;0;0;295.31
0.3000;ULT;248463;0;0;0;295.31
0.3000;ULT;121821;0;0;0;145.15
0.3000;ULT;121814;0;0;0;145.15
0.3000;ULT;121811;0;0;0;145.15
0.3000;ULT;121810;0;0;0;145.15
0.3000;ULT;121899;0;0;0;145.15
0.3000;ULT;121815;0;0;0;145.15
0.3000;ULT;121875;0;0;0;145.15
0.3000;ULT;121790;0;0;0;145.15
0.3000;ULT;121790;0;0;0;145.15
0.3000;ULT;121833;0;0;0;145.15
0.3000;ULT;122263;0;0;0;145.15
0.3000;ULT;121791;0;0;0;145.15
0.3000;ULT;121850;0;0;0;145.15
0.3000;ULT;121770;0;0;0;145.15
0.3000;ULT;121803;0;0;0;145.15
0.3000;ULT;121859;0;0;0;145.15
0.3000;ULT;121952;0;0;0;145.15
0.3000;ULT;121868;0;0;0;145.15
0.3000;ULT;121907;0;0;0;145.15
0.3000;ULT;121893;0;0;0;145.15
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;27;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;28;0;0;0;0.56
0.3000;RULT;11;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;15;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;RULT;10;0;0;0;0.14
0.3000;ILP;15079;0;0;0;0.00
0.3000;ILP;13668;0;0;0;0.00
0.3000;ILP;13640;0;0;0;0.00
0.3000;ILP;14019;0;0;0;0.00
0.3000;ILP;14045;0;0;0;0.00
0.3000;ILP;14066;0;0;0;0.00
0.3000;ILP;13618;0;0;0;0.00
0.3000;ILP;13713;0;0;0;0.00
0.3000;ILP;13666;0;0;0;0.00
0.3000;ILP;13676;0;0;0;0.00
0.3000;ILP;13689;0;0;0;0.00
0.3000;ILP;13654;0;0;0;0.00
0.3000;ILP;13715;0;0;0;0.00
0.3000;ILP;13831;0;0;0;0.00
0.3000;ILP;13623;0;0;0;0.00
0.3000;ILP;14090;0;0;0;0.00
0.3000;ILP;13675;0;0;0;0.00
0.3000;ILP;13668;0;0;0;0.00
0.3000;ILP;14043;0;0;0;0.00
0.3000;ILP;13652;0;0;0;0.00
0.3000;ILP;16014;0;0;0;0.00
0.3000;ILP;13897;0;0;0;0.00
0.3000;ILP;13909;0;0;0;0.00
0.3000;ILP;13769;0;0;0;0.00
0.3000;ILP;13871;0;0;0;0.00
0.3000;ILP;13893;0;0;0;0.00
0.3000;ILP;13830;0;0;0;0.00
0.3000;ILP;13940;0;0;0;0.00
0.3000;ILP;13913;0;0;0;0.00
0.3000;ILP;13771;0;0;0;0.00
0.3000;ILP;13978;0;0;0;0.00
0.3000;ILP;13895;0;0;0;0.00
0.3000;ILP;13852;0;0;0;0.00
0.3000;ILP;13961;0;0;0;0.00
0.3000;ILP;13871;0;0;0;0.00
0.3000;ILP;13928;0;0;0;0.00
0.3000;ILP;13946;0;0;0;0.00
0.3000;ILP;13791;0;0;0;0.00
0.3000;ILP;14669;0;0;0;0.00
0.3000;ILP;13921;0;0;0;0.00
0.3000;CP;58488;0;0;0;0.00
0.3000;CP;58269;0;0;0;0.00
0.3000;CP;57875;0;0;0;0.00
0.3000;CP;59706;0;0;0;0.00
0.3000;CP;58209;0;0;0;0.00
0.3000;CP;58836;0;0;0;0.00
0.3000;CP;58035;0;0;0;0.00
0.3000;CP;58277;0;0;0;0.00
0.3000;CP;58556;0;0;0;0.00
0.3000;CP;58030;0;0;0;0.00
0.3000;CP;57917;0;0;0;0.00
0.3000;CP;58425;0;0;0;0.00
0.3000;CP;59439;0;0;0;0.00
0.3000;CP;60878;0;0;0;0.00
0.3000;CP;60613;0;0;0;0.00
0.3000;CP;60846;0;0;0;0.00
0.3000;CP;61076;0;0;0;0.00
0.3000;CP;60641;0;0;0;0.00
0.3000;CP;60353;0;0;0;0.00
0.3000;CP;60767;0;0;0;0.00
0.3000;CP;100709;0;0;0;0.00
0.3000;CP;96823;0;0;0;0.00
0.3000;CP;97113;0;0;0;0.00
0.3000;CP;95490;0;0;0;0.00
0.3000;CP;96066;0;0;0;0.00
0.3000;CP;95717;0;0;0;0.00
0.3000;CP;96736;0;0;0;0.00
0.3000;CP;95870;0;0;0;0.00
0.3000;CP;96450;0;0;0;0.00
0.3000;CP;94815;0;0;0;0.00
0.3000;CP;95672;0;0;0;0.00
0.3000;CP;95376;0;0;0;0.00
0.3000;CP;96491;0;0;0;0.00
0.3000;CP;96236;0;0;0;0.00
0.3000;CP;96980;0;0;0;0.00
0.3000;CP;96370;0;0;0;0.00
0.3000;CP;95837;0;0;0;0.00
0.3000;CP;93966;0;0;0;0.00
0.3000;CP;92353;0;0;0;0.00
0.3000;CP;93707;0;0;0;0.00
0.3000;SCP;85466;0;0;0;0.00
0.3000;SCP;85338;0;0;0;0.00
0.3000;SCP;85319;0;0;0;0.00
0.3000;SCP;85247;0;0;0;0.00
0.3000;SCP;85519;0;0;0;0.00
0.3000;SCP;85362;0;0;0;0.00
0.3000;SCP;85485;0;0;0;0.00
0.3000;SCP;85005;0;0;0;0.00
0.3000;SCP;85235;0;0;0;0.00
0.3000;SCP;85490;0;0;0;0.00
0.3000;SCP;86074;0;0;0;0.00
0.3000;SCP;85513;0;0;0;0.00
0.3000;SCP;85220;0;0;0;0.00
0.3000;SCP;85385;0;0;0;0.00
0.3000;SCP;85289;0;0;0;0.00
0.3000;SCP;85131;0;0;0;0.00
0.3000;SCP;85483;0;0;0;0.00
0.3000;SCP;85373;0;0;0;0.00
0.3000;SCP;85491;0;0;0;0.00
0.3000;SCP;85302;0;0;0;0.00
0.3000;SCP;58486;0;0;0;0.00
0.3000;SCP;57832;0;0;0;0.00
0.3000;SCP;57564;0;0;0;0.00
0.3000;SCP;57783;0;0;0;0.00
0.3000;SCP;58118;0;0;0;0.00
0.3000;SCP;58511;0;0;0;0.00
0.3000;SCP;58016;0;0;0;0.00
0.3000;SCP;58090;0;0;0;0.00
0.3000;SCP;57805;0;0;0;0.00
0.3000;SCP;57902;0;0;0;0.00
0.3000;SCP;59053;0;0;0;0.00
0.3000;SCP;58355;0;0;0;0.00
0.3000;SCP;57699;0;0;0;0.00
0.3000;SCP;58127;0;0;0;0.00
0.3000;SCP;57880;0;0;0;0.00
0.3000;SCP;58948;0;0;0;0.00
0.3000;SCP;58018;0;0;0;0.00
0.3000;SCP;57826;0;0;0;0.00
0.3000;SCP;57846;0;0;0;0.00
0.3000;SCP;58020;0;0;0;0.00
0.3000;KAB;364;0;0;0;0.00
0.3000;KAB;50;0;0;0;0.00
0.3000;KAB;49;0;0;0;0.00
0.3000;KAB;48;0;0;0;0.00
0.3000;KAB;48;0;0;0;0.00
0.3000;KAB;48;0;0;0;0.00
0.3000;KAB;48;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;46;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;47;0;0;0;0.00
0.3000;KAB;46;0;0;0;0.00
0.3000;KAB;376;0;0;0;0.00
0.3000;KAB;61;0;0;0;0.00
0.3000;KAB;60;0;0;0;0.00
0.3000;KAB;60;0;0;0;0.00
0.3000;KAB;59;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;59;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;KAB;59;0;0;0;0.00
0.3000;KAB;59;0;0;0;0.00
0.3000;KAB;59;0;0;0;0.00
0.3000;KAB;58;0;0;0;0.00
0.3000;BFDC;57;0;0;0;0.82
0.3000;BFDC;54;0;0;0;0.82
0.3000;BFDC;54;0;0;0;0.82
0.3000;BFDC;53;0;0;0;0.82
0.3000;BFDC;52;0;0;0;0.82
0.3000;BFDC;52;0;0;0;0.82
0.3000;BFDC;52;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;51;0;0;0;0.82
0.3000;BFDC;17;0;0;0;0.20
0.3000;BFDC;17;0;0;0;0.20
0.3000;BFDC;16;0;0;0;0.20
0.3000;BFDC;16;0;0;0;0.20
0.3000;BFDC;16;0;0;0;0.20
0.3000;BFDC;16;0;0;0;0.20
